Country Code,Country Name,Survey Year,Indicator,Characteristic Category,Characteristic Label,Value,gender
SN,Senegal,2017,if she argues with him,Education,Higher,3.3,Men
SN,Senegal,2017,if she argues with him,Wealth quintile,Lowest,28.1,Men
SN,Senegal,2017,if she argues with him,Wealth quintile,Second,26,Men
SN,Senegal,2017,if she argues with him,Wealth quintile,Middle,19.5,Men
SN,Senegal,2017,if she argues with him,Wealth quintile,Fourth,13.9,Men
SN,Senegal,2017,if she argues with him,Wealth quintile,Highest,10.5,Men
SN,Senegal,2017,if she argues with him,Marital status,Married or living together,14.4,Men
SN,Senegal,2017,if she argues with him,Marital status,"Widowed, divorced, separated",15.3,Men
SN,Senegal,2017,if she argues with him,Marital status,Never married,21.3,Men
SN,Senegal,2017,if she goes out without telling him,Education,No education,18.3,Men
SN,Senegal,2017,if she goes out without telling him,Education,Primary,13.9,Men
SN,Senegal,2017,if she goes out without telling him,Education,Secondary,12.1,Men
SN,Senegal,2017,if she goes out without telling him,Education,Higher,3.3,Men
SN,Senegal,2017,if she goes out without telling him,Wealth quintile,Lowest,25,Men
SN,Senegal,2017,if she goes out without telling him,Wealth quintile,Second,19.4,Men
SN,Senegal,2017,if she goes out without telling him,Wealth quintile,Middle,15.2,Men
SN,Senegal,2017,if she goes out without telling him,Wealth quintile,Fourth,10.3,Men
SN,Senegal,2017,if she goes out without telling him,Wealth quintile,Highest,5.1,Men
SN,Senegal,2017,if she goes out without telling him,Marital status,Married or living together,11.2,Men
SN,Senegal,2017,if she goes out without telling him,Marital status,"Widowed, divorced, separated",10.9,Men
SN,Senegal,2017,if she goes out without telling him,Marital status,Never married,15.9,Men
SN,Senegal,2017,if she neglects the children,Education,No education,20.9,Men
SN,Senegal,2017,if she neglects the children,Education,Primary,15.8,Men
SN,Senegal,2017,if she neglects the children,Education,Secondary,16.8,Men
SN,Senegal,2017,if she neglects the children,Education,Higher,3.1,Men
SN,Senegal,2017,if she neglects the children,Wealth quintile,Lowest,27.3,Men
SN,Senegal,2017,if she neglects the children,Wealth quintile,Second,24.7,Men
SN,Senegal,2017,if she neglects the children,Wealth quintile,Middle,18,Men
SN,Senegal,2017,if she neglects the children,Wealth quintile,Fourth,13.1,Men
SN,Senegal,2017,if she neglects the children,Wealth quintile,Highest,6.4,Men
SN,Senegal,2017,if she neglects the children,Marital status,Married or living together,13.8,Men
SN,Senegal,2017,if she neglects the children,Marital status,"Widowed, divorced, separated",12.2,Men
SN,Senegal,2017,if she neglects the children,Marital status,Never married,18.9,Men
SN,Senegal,2017,if she refuses to have sex with him,Education,No education,15.7,Men
SN,Senegal,2017,if she refuses to have sex with him,Education,Primary,11.7,Men
SN,Senegal,2017,if she refuses to have sex with him,Education,Secondary,8.8,Men
SN,Senegal,2017,if she refuses to have sex with him,Education,Higher,0.8,Men
SN,Senegal,2017,if she refuses to have sex with him,Wealth quintile,Lowest,21.3,Men
SN,Senegal,2017,if she refuses to have sex with him,Wealth quintile,Second,18.1,Men
SN,Senegal,2017,if she refuses to have sex with him,Wealth quintile,Middle,12.1,Men
SN,Senegal,2017,if she refuses to have sex with him,Wealth quintile,Fourth,6.8,Men
SN,Senegal,2017,if she refuses to have sex with him,Wealth quintile,Highest,3,Men
SN,Senegal,2017,if she refuses to have sex with him,Marital status,Married or living together,9.2,Men
SN,Senegal,2017,if she refuses to have sex with him,Marital status,"Widowed, divorced, separated",8.7,Men
SN,Senegal,2017,if she refuses to have sex with him,Marital status,Never married,12.7,Men
SN,Senegal,2017,for at least one specific reason,Education,No education,33.2,Men
SN,Senegal,2017,for at least one specific reason,Education,Primary,27.6,Men
SN,Senegal,2017,for at least one specific reason,Education,Secondary,26.7,Men
SN,Senegal,2017,for at least one specific reason,Education,Higher,7.8,Men
SN,Senegal,2017,for at least one specific reason,Wealth quintile,Lowest,41.3,Men
SN,Senegal,2017,for at least one specific reason,Wealth quintile,Second,38,Men
SN,Senegal,2017,for at least one specific reason,Wealth quintile,Middle,28.7,Men
SN,Senegal,2017,for at least one specific reason,Wealth quintile,Fourth,22,Men
SN,Senegal,2017,for at least one specific reason,Wealth quintile,Highest,15.2,Men
SN,Senegal,2017,for at least one specific reason,Marital status,Married or living together,22,Men
SN,Senegal,2017,for at least one specific reason,Marital status,"Widowed, divorced, separated",24.7,Men
SN,Senegal,2017,for at least one specific reason,Marital status,Never married,31.3,Men
TZ,Tanzania,2004,if she burns the food,Education,No education,21.8,Women
TZ,Tanzania,2004,if she burns the food,Education,Primary,20.1,Women
TZ,Tanzania,2004,if she burns the food,Education,Secondary,10,Women
TZ,Tanzania,2004,if she burns the food,Education,Higher,6.1,Women
TZ,Tanzania,2004,if she burns the food,Wealth quintile,Lowest,24.6,Women
TZ,Tanzania,2004,if she burns the food,Wealth quintile,Second,23.6,Women
TZ,Tanzania,2004,if she burns the food,Wealth quintile,Middle,19,Women
TZ,Tanzania,2004,if she burns the food,Wealth quintile,Fourth,18.7,Women
TZ,Tanzania,2004,if she burns the food,Wealth quintile,Highest,14,Women
TZ,Tanzania,2004,if she burns the food,Marital status,Married or living together,19.6,Women
TZ,Tanzania,2004,if she burns the food,Marital status,"Widowed, divorced, separated",20.3,Women
TZ,Tanzania,2004,if she burns the food,Marital status,Never married,18.9,Women
TZ,Tanzania,2004,if she argues with him,Education,No education,48.1,Women
TZ,Tanzania,2004,if she argues with him,Education,Primary,47.5,Women
TZ,Tanzania,2004,if she argues with him,Education,Secondary,28.4,Women
TZ,Tanzania,2004,if she argues with him,Education,Higher,19.9,Women
TZ,Tanzania,2004,if she argues with him,Wealth quintile,Lowest,50.5,Women
TZ,Tanzania,2004,if she argues with him,Wealth quintile,Second,51.4,Women
TZ,Tanzania,2004,if she argues with him,Wealth quintile,Middle,47.8,Women
TZ,Tanzania,2004,if she argues with him,Wealth quintile,Fourth,45.7,Women
TZ,Tanzania,2004,if she argues with him,Wealth quintile,Highest,37.2,Women
TZ,Tanzania,2004,if she argues with him,Marital status,Married or living together,47.6,Women
TZ,Tanzania,2004,if she argues with him,Marital status,"Widowed, divorced, separated",44,Women
TZ,Tanzania,2004,if she argues with him,Marital status,Never married,41.5,Women
TZ,Tanzania,2004,if she goes out without telling him,Education,No education,45,Women
TZ,Tanzania,2004,if she goes out without telling him,Education,Primary,44.6,Women
TZ,Tanzania,2004,if she goes out without telling him,Education,Secondary,24.4,Women
TZ,Tanzania,2004,if she goes out without telling him,Education,Higher,16.5,Women
TZ,Tanzania,2004,if she goes out without telling him,Wealth quintile,Lowest,47.2,Women
TZ,Tanzania,2004,if she goes out without telling him,Wealth quintile,Second,48.7,Women
TZ,Tanzania,2004,if she goes out without telling him,Wealth quintile,Middle,46.2,Women
TZ,Tanzania,2004,if she goes out without telling him,Wealth quintile,Fourth,42.9,Women
TZ,Tanzania,2004,if she goes out without telling him,Wealth quintile,Highest,32.8,Women
TZ,Tanzania,2004,if she goes out without telling him,Marital status,Married or living together,44.5,Women
TZ,Tanzania,2004,if she goes out without telling him,Marital status,"Widowed, divorced, separated",40.3,Women
TZ,Tanzania,2004,if she goes out without telling him,Marital status,Never married,38.9,Women
TZ,Tanzania,2004,if she neglects the children,Education,No education,46.7,Women
TZ,Tanzania,2004,if she neglects the children,Education,Primary,49.7,Women
TZ,Tanzania,2004,if she neglects the children,Education,Secondary,29.1,Women
TZ,Tanzania,2004,if she neglects the children,Education,Higher,26.5,Women
TZ,Tanzania,2004,if she neglects the children,Wealth quintile,Lowest,50.6,Women
TZ,Tanzania,2004,if she neglects the children,Wealth quintile,Second,51.4,Women
TZ,Tanzania,2004,if she neglects the children,Wealth quintile,Middle,50.7,Women
TZ,Tanzania,2004,if she neglects the children,Wealth quintile,Fourth,46.7,Women
TZ,Tanzania,2004,if she neglects the children,Wealth quintile,Highest,39.3,Women
TZ,Tanzania,2004,if she neglects the children,Marital status,Married or living together,48.2,Women
TZ,Tanzania,2004,if she neglects the children,Marital status,"Widowed, divorced, separated",46.2,Women
TZ,Tanzania,2004,if she neglects the children,Marital status,Never married,44.5,Women
TZ,Tanzania,2004,if she refuses to have sex with him,Education,No education,32.9,Women
TZ,Tanzania,2004,if she refuses to have sex with him,Education,Primary,29.7,Women
TZ,Tanzania,2004,if she refuses to have sex with him,Education,Secondary,12.6,Women
TZ,Tanzania,2004,if she refuses to have sex with him,Education,Higher,10.6,Women
TZ,Tanzania,2004,if she refuses to have sex with him,Wealth quintile,Lowest,35.3,Women
TZ,Tanzania,2004,if she refuses to have sex with him,Wealth quintile,Second,33.2,Women
TZ,Tanzania,2004,if she refuses to have sex with him,Wealth quintile,Middle,29.2,Women
TZ,Tanzania,2004,if she refuses to have sex with him,Wealth quintile,Fourth,29.1,Women
TZ,Tanzania,2004,if she refuses to have sex with him,Wealth quintile,Highest,21.2,Women
TZ,Tanzania,2004,if she refuses to have sex with him,Marital status,Married or living together,30.7,Women
TZ,Tanzania,2004,if she refuses to have sex with him,Marital status,"Widowed, divorced, separated",31.8,Women
TZ,Tanzania,2004,if she refuses to have sex with him,Marital status,Never married,22.7,Women
TZ,Tanzania,2004,for at least one specific reason,Education,No education,61.1,Women
TZ,Tanzania,2004,for at least one specific reason,Education,Primary,61.9,Women
TZ,Tanzania,2004,for at least one specific reason,Education,Secondary,39.5,Women
TZ,Tanzania,2004,for at least one specific reason,Education,Higher,28.1,Women
TZ,Tanzania,2004,for at least one specific reason,Wealth quintile,Lowest,65.3,Women
TZ,Tanzania,2004,for at least one specific reason,Wealth quintile,Second,65.4,Women
TZ,Tanzania,2004,for at least one specific reason,Wealth quintile,Middle,62.6,Women
TZ,Tanzania,2004,for at least one specific reason,Wealth quintile,Fourth,59.1,Women
TZ,Tanzania,2004,for at least one specific reason,Wealth quintile,Highest,49.3,Women
TZ,Tanzania,2004,for at least one specific reason,Marital status,Married or living together,61.4,Women
TZ,Tanzania,2004,for at least one specific reason,Marital status,"Widowed, divorced, separated",57.1,Women
TZ,Tanzania,2004,for at least one specific reason,Marital status,Never married,55.2,Women
TZ,Tanzania,2004,if she burns the food,Education,No education,17.6,Men
TZ,Tanzania,2004,if she burns the food,Education,Primary,10.9,Men
TZ,Tanzania,2004,if she burns the food,Education,Secondary,3.7,Men
TZ,Tanzania,2004,if she burns the food,Education,Higher,1.3,Men
TZ,Tanzania,2004,if she burns the food,Wealth quintile,Lowest,16.7,Men
TZ,Tanzania,2004,if she burns the food,Wealth quintile,Second,16.8,Men
TZ,Tanzania,2004,if she burns the food,Wealth quintile,Middle,10,Men
TZ,Tanzania,2004,if she burns the food,Wealth quintile,Fourth,8.6,Men
TZ,Tanzania,2004,if she burns the food,Wealth quintile,Highest,3.8,Men
TZ,Tanzania,2004,if she burns the food,Marital status,Married or living together,9.1,Men
TZ,Tanzania,2004,if she burns the food,Marital status,"Widowed, divorced, separated",13.1,Men
TZ,Tanzania,2004,if she burns the food,Marital status,Never married,12.7,Men
TZ,Tanzania,2004,if she argues with him,Education,No education,28.4,Men
TZ,Tanzania,2004,if she argues with him,Education,Primary,23.3,Men
TZ,Tanzania,2004,if she argues with him,Education,Secondary,16.1,Men
TZ,Tanzania,2004,if she argues with him,Education,Higher,13,Men
TZ,Tanzania,2004,if she argues with him,Wealth quintile,Lowest,26.4,Men
TZ,Tanzania,2004,if she argues with him,Wealth quintile,Second,25.7,Men
TZ,Tanzania,2004,if she argues with him,Wealth quintile,Middle,22.6,Men
TZ,Tanzania,2004,if she argues with him,Wealth quintile,Fourth,23.3,Men
TZ,Tanzania,2004,if she argues with him,Wealth quintile,Highest,18.2,Men
TZ,Tanzania,2004,if she argues with him,Marital status,Married or living together,19,Men
TZ,Tanzania,2004,if she argues with him,Marital status,"Widowed, divorced, separated",20.4,Men
TZ,Tanzania,2004,if she argues with him,Marital status,Never married,28.4,Men
TZ,Tanzania,2004,if she goes out without telling him,Education,No education,36,Men
TZ,Tanzania,2004,if she goes out without telling him,Education,Primary,27.4,Men
TZ,Tanzania,2004,if she goes out without telling him,Education,Secondary,17.1,Men
TZ,Tanzania,2004,if she goes out without telling him,Education,Higher,11.1,Men
TZ,Tanzania,2004,if she goes out without telling him,Wealth quintile,Lowest,31.1,Men
TZ,Tanzania,2004,if she goes out without telling him,Wealth quintile,Second,32.3,Men
TZ,Tanzania,2004,if she goes out without telling him,Wealth quintile,Middle,28.1,Men
TZ,Tanzania,2004,if she goes out without telling him,Wealth quintile,Fourth,27.7,Men
TZ,Tanzania,2004,if she goes out without telling him,Wealth quintile,Highest,18.2,Men
TZ,Tanzania,2004,if she goes out without telling him,Marital status,Married or living together,25.4,Men
TZ,Tanzania,2004,if she goes out without telling him,Marital status,"Widowed, divorced, separated",21.3,Men
TZ,Tanzania,2004,if she goes out without telling him,Marital status,Never married,30,Men
TZ,Tanzania,2004,if she neglects the children,Education,No education,32.4,Men
TZ,Tanzania,2004,if she neglects the children,Education,Primary,29.5,Men
TZ,Tanzania,2004,if she neglects the children,Education,Secondary,17,Men
TZ,Tanzania,2004,if she neglects the children,Education,Higher,10.9,Men
TZ,Tanzania,2004,if she neglects the children,Wealth quintile,Lowest,33.7,Men
TZ,Tanzania,2004,if she neglects the children,Wealth quintile,Second,29.9,Men
TZ,Tanzania,2004,if she neglects the children,Wealth quintile,Middle,29.8,Men
TZ,Tanzania,2004,if she neglects the children,Wealth quintile,Fourth,28.8,Men
TZ,Tanzania,2004,if she neglects the children,Wealth quintile,Highest,20.8,Men
TZ,Tanzania,2004,if she neglects the children,Marital status,Married or living together,26.3,Men
TZ,Tanzania,2004,if she neglects the children,Marital status,"Widowed, divorced, separated",26.5,Men
TZ,Tanzania,2004,if she neglects the children,Marital status,Never married,30.9,Men
