Country Code,Country Name,Indicator,Characteristic Category,Characteristic Label,gender,first,last,diff,delta
GN,Guinea,if she refuses to have sex with him,Marital status,"Widowed, divorced, separated",Women,56.9,43.8,-13.100000000000001,negative
GN,Guinea,if she refuses to have sex with him,Marital status,Never married,Women,42.6,33.3,-9.300000000000004,negative
GN,Guinea,for at least one specific reason,Education,No education,Women,87.4,70.9,-16.5,negative
GN,Guinea,for at least one specific reason,Education,Primary,Women,78.2,65.3,-12.900000000000006,negative
GN,Guinea,for at least one specific reason,Education,Secondary,Women,81.3,57.8,-23.5,negative
GN,Guinea,for at least one specific reason,Education,Higher,Women,64.2,46.8,-17.400000000000006,negative
GN,Guinea,for at least one specific reason,Wealth quintile,Lowest,Women,83.9,70.1,-13.800000000000011,negative
GN,Guinea,for at least one specific reason,Wealth quintile,Second,Women,88.5,70.3,-18.200000000000003,negative
GN,Guinea,for at least one specific reason,Wealth quintile,Middle,Women,85.6,70.8,-14.799999999999997,negative
GN,Guinea,for at least one specific reason,Wealth quintile,Fourth,Women,85.4,68.6,-16.80000000000001,negative
GN,Guinea,for at least one specific reason,Wealth quintile,Highest,Women,84.8,58,-26.799999999999997,negative
GN,Guinea,for at least one specific reason,Marital status,Married or living together,Women,87.8,71.2,-16.599999999999994,negative
GN,Guinea,for at least one specific reason,Marital status,"Widowed, divorced, separated",Women,82.6,61.8,-20.799999999999997,negative
GN,Guinea,for at least one specific reason,Marital status,Never married,Women,76,57,-19,negative
SN,Senegal,if she burns the food,Education,No education,Women,27.1,30.9,3.799999999999997,positive
SN,Senegal,if she burns the food,Education,Primary,Women,19.8,19.1,-0.6999999999999993,negative
SN,Senegal,if she burns the food,Education,Secondary,Women,14.9,12.7,-2.200000000000001,negative
SN,Senegal,if she burns the food,Education,Higher,Women,13.3,1.4,-11.9,negative
SN,Senegal,if she burns the food,Wealth quintile,Lowest,Women,30.3,45.2,14.900000000000002,positive
SN,Senegal,if she burns the food,Wealth quintile,Second,Women,28.4,31.1,2.700000000000003,positive
SN,Senegal,if she burns the food,Wealth quintile,Middle,Women,23.9,20.1,-3.799999999999997,negative
SN,Senegal,if she burns the food,Wealth quintile,Fourth,Women,24.4,13.8,-10.599999999999998,negative
SN,Senegal,if she burns the food,Wealth quintile,Highest,Women,13.7,8.9,-4.799999999999999,negative
SN,Senegal,if she burns the food,Marital status,Married or living together,Women,24.2,26,1.8000000000000007,positive
SN,Senegal,if she burns the food,Marital status,"Widowed, divorced, separated",Women,20.7,14.5,-6.199999999999999,negative
SN,Senegal,if she burns the food,Marital status,Never married,Women,21.9,14.9,-6.999999999999998,negative
SN,Senegal,if she argues with him,Education,No education,Women,55.6,48.6,-7,negative
SN,Senegal,if she argues with him,Education,Primary,Women,43.5,29.6,-13.899999999999999,negative
SN,Senegal,if she argues with him,Education,Secondary,Women,31.4,22.9,-8.5,negative
SN,Senegal,if she argues with him,Education,Higher,Women,9.8,2.9,-6.9,negative
SN,Senegal,if she argues with him,Wealth quintile,Lowest,Women,61.7,65.6,3.8999999999999915,positive
SN,Senegal,if she argues with him,Wealth quintile,Second,Women,55.9,50.4,-5.5,negative
SN,Senegal,if she argues with him,Wealth quintile,Middle,Women,54.4,35.6,-18.799999999999997,negative
SN,Senegal,if she argues with him,Wealth quintile,Fourth,Women,44.6,24.2,-20.400000000000002,negative
SN,Senegal,if she argues with him,Wealth quintile,Highest,Women,33.7,14,-19.700000000000003,negative
SN,Senegal,if she argues with him,Marital status,Married or living together,Women,51.6,41.1,-10.5,negative
SN,Senegal,if she argues with him,Marital status,"Widowed, divorced, separated",Women,38.8,23.8,-14.999999999999996,negative
SN,Senegal,if she argues with him,Marital status,Never married,Women,43.3,25.2,-18.099999999999998,negative
SN,Senegal,if she goes out without telling him,Education,No education,Women,58.2,46.9,-11.300000000000004,negative
SN,Senegal,if she goes out without telling him,Education,Primary,Women,42.7,27.7,-15.000000000000004,negative
SN,Senegal,if she goes out without telling him,Education,Secondary,Women,29.1,19.3,-9.8,negative
SN,Senegal,if she goes out without telling him,Education,Higher,Women,11.2,2.4,-8.799999999999999,negative
SN,Senegal,if she goes out without telling him,Wealth quintile,Lowest,Women,66.4,62.6,-3.8000000000000043,negative
SN,Senegal,if she goes out without telling him,Wealth quintile,Second,Women,59,48.1,-10.899999999999999,negative
SN,Senegal,if she goes out without telling him,Wealth quintile,Middle,Women,55.9,34.7,-21.199999999999996,negative
SN,Senegal,if she goes out without telling him,Wealth quintile,Fourth,Women,43.8,21.6,-22.199999999999996,negative
SN,Senegal,if she goes out without telling him,Wealth quintile,Highest,Women,32.1,11.6,-20.5,negative
SN,Senegal,if she goes out without telling him,Marital status,Married or living together,Women,53.7,39.1,-14.600000000000001,negative
SN,Senegal,if she goes out without telling him,Marital status,"Widowed, divorced, separated",Women,43.5,22.3,-21.2,negative
SN,Senegal,if she goes out without telling him,Marital status,Never married,Women,40.9,22.2,-18.7,negative
SN,Senegal,if she neglects the children,Education,No education,Women,55.4,46.8,-8.600000000000001,negative
SN,Senegal,if she neglects the children,Education,Primary,Women,43.2,29.8,-13.400000000000002,negative
SN,Senegal,if she neglects the children,Education,Secondary,Women,32,24.7,-7.300000000000001,negative
SN,Senegal,if she neglects the children,Education,Higher,Women,15.8,8.4,-7.4,negative
SN,Senegal,if she neglects the children,Wealth quintile,Lowest,Women,63.4,62.9,-0.5,negative
SN,Senegal,if she neglects the children,Wealth quintile,Second,Women,56.4,48.6,-7.799999999999997,negative
SN,Senegal,if she neglects the children,Wealth quintile,Middle,Women,53,34.3,-18.700000000000003,negative
SN,Senegal,if she neglects the children,Wealth quintile,Fourth,Women,44,25.2,-18.8,negative
SN,Senegal,if she neglects the children,Wealth quintile,Highest,Women,33.6,17.1,-16.5,negative
SN,Senegal,if she neglects the children,Marital status,Married or living together,Women,51.8,40.2,-11.599999999999994,negative
SN,Senegal,if she neglects the children,Marital status,"Widowed, divorced, separated",Women,39.1,24.5,-14.600000000000001,negative
SN,Senegal,if she neglects the children,Marital status,Never married,Women,42.4,26.7,-15.7,negative
SN,Senegal,if she refuses to have sex with him,Education,No education,Women,53.9,50.7,-3.1999999999999957,negative
SN,Senegal,if she refuses to have sex with him,Education,Primary,Women,36.9,28.3,-8.599999999999998,negative
SN,Senegal,if she refuses to have sex with him,Education,Secondary,Women,24.6,19.4,-5.200000000000003,negative
SN,Senegal,if she refuses to have sex with him,Education,Higher,Women,9.7,2.9,-6.799999999999999,negative
SN,Senegal,if she refuses to have sex with him,Wealth quintile,Lowest,Women,56.9,67.2,10.300000000000004,positive
SN,Senegal,if she refuses to have sex with him,Wealth quintile,Second,Women,54.1,51.3,-2.8000000000000043,negative
SN,Senegal,if she refuses to have sex with him,Wealth quintile,Middle,Women,52.5,36.3,-16.200000000000003,negative
SN,Senegal,if she refuses to have sex with him,Wealth quintile,Fourth,Women,41.8,23,-18.799999999999997,negative
SN,Senegal,if she refuses to have sex with him,Wealth quintile,Highest,Women,27.4,11.7,-15.7,negative
SN,Senegal,if she refuses to have sex with him,Marital status,Married or living together,Women,49.7,42.7,-7,negative
SN,Senegal,if she refuses to have sex with him,Marital status,"Widowed, divorced, separated",Women,39,27.1,-11.899999999999999,negative
SN,Senegal,if she refuses to have sex with him,Marital status,Never married,Women,34.4,20.3,-14.099999999999998,negative
SN,Senegal,for at least one specific reason,Education,No education,Women,71.7,59,-12.700000000000003,negative
SN,Senegal,for at least one specific reason,Education,Primary,Women,61.1,39.5,-21.6,negative
SN,Senegal,for at least one specific reason,Education,Secondary,Women,48,34,-14,negative
SN,Senegal,for at least one specific reason,Education,Higher,Women,23.1,9.7,-13.400000000000002,negative
SN,Senegal,for at least one specific reason,Wealth quintile,Lowest,Women,75.7,76.1,0.3999999999999915,positive
SN,Senegal,for at least one specific reason,Wealth quintile,Second,Women,72.6,60.8,-11.799999999999997,negative
SN,Senegal,for at least one specific reason,Wealth quintile,Middle,Women,70.7,47.2,-23.5,negative
SN,Senegal,for at least one specific reason,Wealth quintile,Fourth,Women,63,34.4,-28.6,negative
SN,Senegal,for at least one specific reason,Wealth quintile,Highest,Women,50.3,23.1,-27.199999999999996,negative
SN,Senegal,for at least one specific reason,Marital status,Married or living together,Women,68,50.9,-17.1,negative
SN,Senegal,for at least one specific reason,Marital status,"Widowed, divorced, separated",Women,57.4,34.5,-22.9,negative
SN,Senegal,for at least one specific reason,Marital status,Never married,Women,59.6,36.4,-23.200000000000003,negative
ZW,Zimbabwe,if she burns the food,Education,No education,Men,12.9,9.4,-3.5,negative
ZW,Zimbabwe,if she burns the food,Education,Primary,Men,11,8.9,-2.0999999999999996,negative
ZW,Zimbabwe,if she burns the food,Education,Secondary,Men,5.1,5.6,0.5,positive
ZW,Zimbabwe,if she burns the food,Education,Higher,Men,0.5,1.3,0.8,positive
ZW,Zimbabwe,if she burns the food,Wealth quintile,Lowest,Men,12.4,9.1,-3.3000000000000007,negative
ZW,Zimbabwe,if she burns the food,Wealth quintile,Second,Men,8.8,8,-0.8000000000000007,negative
ZW,Zimbabwe,if she burns the food,Wealth quintile,Middle,Men,9.2,8.8,-0.3999999999999986,negative
ZW,Zimbabwe,if she burns the food,Wealth quintile,Fourth,Men,4.1,4.1,0,positive
ZW,Zimbabwe,if she burns the food,Wealth quintile,Highest,Men,1.7,1.7,0,positive
ZW,Zimbabwe,if she burns the food,Marital status,Married or living together,Men,3.7,3.1,-0.6000000000000001,negative
ZW,Zimbabwe,if she burns the food,Marital status,"Widowed, divorced, separated",Men,5.7,3.3,-2.4000000000000004,negative
ZW,Zimbabwe,if she burns the food,Marital status,Never married,Men,9.1,9.3,0.20000000000000107,positive
ZW,Zimbabwe,if she argues with him,Education,No education,Men,32.6,22,-10.600000000000001,negative
ZW,Zimbabwe,if she argues with him,Education,Primary,Men,31.7,19.8,-11.899999999999999,negative
ZW,Zimbabwe,if she argues with him,Education,Secondary,Men,18.3,13.5,-4.800000000000001,negative
ZW,Zimbabwe,if she argues with him,Education,Higher,Men,5.6,4.3,-1.2999999999999998,negative
ZW,Zimbabwe,if she argues with him,Wealth quintile,Lowest,Men,35.2,21,-14.200000000000003,negative
ZW,Zimbabwe,if she argues with him,Wealth quintile,Second,Men,28.6,16.7,-11.900000000000002,negative
ZW,Zimbabwe,if she argues with him,Wealth quintile,Middle,Men,23.6,16.4,-7.200000000000003,negative
ZW,Zimbabwe,if she argues with him,Wealth quintile,Fourth,Men,17.8,11.6,-6.200000000000001,negative
ZW,Zimbabwe,if she argues with him,Wealth quintile,Highest,Men,9.2,7.8,-1.3999999999999995,negative
ZW,Zimbabwe,if she argues with him,Marital status,Married or living together,Men,17.7,10.2,-7.5,negative
ZW,Zimbabwe,if she argues with him,Marital status,"Widowed, divorced, separated",Men,22.8,12.4,-10.4,negative
ZW,Zimbabwe,if she argues with him,Marital status,Never married,Men,24.3,18.2,-6.100000000000001,negative
ZW,Zimbabwe,if she goes out without telling him,Education,No education,Men,27.4,37.8,10.399999999999999,positive
ZW,Zimbabwe,if she goes out without telling him,Education,Primary,Men,31,23.2,-7.800000000000001,negative
ZW,Zimbabwe,if she goes out without telling him,Education,Secondary,Men,20.7,17.8,-2.8999999999999986,negative
ZW,Zimbabwe,if she goes out without telling him,Education,Higher,Men,8.1,4.7,-3.3999999999999995,negative
ZW,Zimbabwe,if she goes out without telling him,Wealth quintile,Lowest,Men,34.6,23.2,-11.400000000000002,negative
ZW,Zimbabwe,if she goes out without telling him,Wealth quintile,Second,Men,29.7,20.8,-8.899999999999999,negative
ZW,Zimbabwe,if she goes out without telling him,Wealth quintile,Middle,Men,26.7,22,-4.699999999999999,negative
ZW,Zimbabwe,if she goes out without telling him,Wealth quintile,Fourth,Men,19.1,16.9,-2.200000000000003,negative
ZW,Zimbabwe,if she goes out without telling him,Wealth quintile,Highest,Men,11.2,9.5,-1.6999999999999993,negative
ZW,Zimbabwe,if she goes out without telling him,Marital status,Married or living together,Men,18.5,14.2,-4.300000000000001,negative
ZW,Zimbabwe,if she goes out without telling him,Marital status,"Widowed, divorced, separated",Men,23.1,16.3,-6.800000000000001,negative
ZW,Zimbabwe,if she goes out without telling him,Marital status,Never married,Men,26.5,21.8,-4.699999999999999,negative
ZW,Zimbabwe,if she neglects the children,Education,No education,Men,26.9,30.5,3.6000000000000014,positive
ZW,Zimbabwe,if she neglects the children,Education,Primary,Men,26.8,23.6,-3.1999999999999993,negative
ZW,Zimbabwe,if she neglects the children,Education,Secondary,Men,20.7,18,-2.6999999999999993,negative
ZW,Zimbabwe,if she neglects the children,Education,Higher,Men,6.6,8.2,1.5999999999999996,positive
ZW,Zimbabwe,if she neglects the children,Wealth quintile,Lowest,Men,31.1,24.2,-6.900000000000002,negative
ZW,Zimbabwe,if she neglects the children,Wealth quintile,Second,Men,27.6,18.4,-9.200000000000003,negative
ZW,Zimbabwe,if she neglects the children,Wealth quintile,Middle,Men,23.7,21.3,-2.3999999999999986,negative
ZW,Zimbabwe,if she neglects the children,Wealth quintile,Fourth,Men,18.6,17.7,-0.9000000000000021,negative
ZW,Zimbabwe,if she neglects the children,Wealth quintile,Highest,Men,12.7,12.6,-0.09999999999999964,negative
ZW,Zimbabwe,if she neglects the children,Marital status,Married or living together,Men,16.2,13.8,-2.3999999999999986,negative
ZW,Zimbabwe,if she neglects the children,Marital status,"Widowed, divorced, separated",Men,23.7,18.3,-5.399999999999999,negative
ZW,Zimbabwe,if she neglects the children,Marital status,Never married,Men,26.2,23.2,-3,negative
ZW,Zimbabwe,if she refuses to have sex with him,Education,No education,Men,11.7,16.2,4.5,positive
ZW,Zimbabwe,if she refuses to have sex with him,Education,Primary,Men,11.7,8.6,-3.0999999999999996,negative
ZW,Zimbabwe,if she refuses to have sex with him,Education,Secondary,Men,6.7,5.5,-1.2000000000000002,negative
ZW,Zimbabwe,if she refuses to have sex with him,Education,Higher,Men,1.1,2.9,1.7999999999999998,positive
ZW,Zimbabwe,if she refuses to have sex with him,Wealth quintile,Lowest,Men,12.4,8.2,-4.200000000000001,negative
ZW,Zimbabwe,if she refuses to have sex with him,Wealth quintile,Second,Men,9.6,7.2,-2.3999999999999995,negative
ZW,Zimbabwe,if she refuses to have sex with him,Wealth quintile,Middle,Men,10,7.4,-2.5999999999999996,negative
ZW,Zimbabwe,if she refuses to have sex with him,Wealth quintile,Fourth,Men,6.2,4.5,-1.7000000000000002,negative
ZW,Zimbabwe,if she refuses to have sex with him,Wealth quintile,Highest,Men,3.6,3.7,0.10000000000000009,positive
ZW,Zimbabwe,if she refuses to have sex with him,Marital status,Married or living together,Men,5.9,4.4,-1.5,negative
ZW,Zimbabwe,if she refuses to have sex with him,Marital status,"Widowed, divorced, separated",Men,8.6,4.7,-3.8999999999999995,negative
